Timestamp,Energy_kWh,Energy_Scaled
2023-01-09 15:00:00,12.18,0.31645919778699866
2023-01-09 16:00:00,13.41,0.3504840940525588
2023-01-09 17:00:00,9.47,0.24149377593360996
2023-01-09 18:00:00,13.66,0.35739972337482717
2023-01-09 19:00:00,8.8,0.22295988934993088
2023-01-09 20:00:00,11.850000000000001,0.3073305670816045
2023-01-09 21:00:00,14.43,0.3786998616874136
2023-01-09 22:00:00,23.64,0.6334716459197788
2023-01-09 23:00:00,13.9,0.36403872752420474
2023-01-10 00:00:00,16.49,0.43568464730290457
2023-01-10 01:00:00,13.52,0.35352697095435687
2023-01-10 02:00:00,8.4,0.21189488243430155
2023-01-10 03:00:00,8.04,0.2019363762102351
2023-01-10 04:00:00,15.36,0.4044260027662518
2023-01-10 05:00:00,9.82,0.25117565698478567
2023-01-10 06:00:00,11.24,0.29045643153526973
2023-01-10 07:00:00,10.79,0.27800829875518673
2023-01-10 08:00:00,11.7,0.30318118948824346
2023-01-10 09:00:00,13.08,0.34135546334716466
2023-01-10 10:00:00,15.62,0.4116182572614108
2023-01-10 11:00:00,11.32,0.29266943291839564
2023-01-10 12:00:00,22.59,0.6044260027662517
2023-01-10 13:00:00,13.889999999999999,0.363762102351314
2023-01-10 14:00:00,12.74,0.3319502074688797
2023-01-10 15:00:00,13.280000000000001,0.34688796680497935
2023-01-10 16:00:00,8.14,0.20470262793914248
2023-01-10 17:00:00,9.72,0.24840940525587832
2023-01-10 18:00:00,11.51,0.29792531120331955
2023-01-10 19:00:00,9.71,0.2481327800829876
2023-01-10 20:00:00,12.81,0.33388658367911483
2023-01-10 21:00:00,12.97,0.3383125864453666
2023-01-10 22:00:00,6.2,0.15103734439834027
2023-01-10 23:00:00,10.77,0.27745504840940527
2023-01-11 00:00:00,21.09,0.5629322268326418
2023-01-11 01:00:00,13.33,0.34827109266943296
2023-01-11 02:00:00,19.34,0.5145228215767634
2023-01-11 03:00:00,12.48,0.3247579529737207
2023-01-11 04:00:00,17.52,0.46417704011065014
2023-01-11 05:00:00,14.120000000000001,0.3701244813278009
2023-01-11 06:00:00,20.919999999999998,0.5582295988934992
2023-01-11 07:00:00,13.65,0.35712309820193644
2023-01-11 08:00:00,11.93,0.3095435684647303
2023-01-11 09:00:00,17.56,0.465283540802213
2023-01-11 10:00:00,11.87,0.3078838174273859
2023-01-11 11:00:00,17.79,0.4716459197786999
2023-01-11 12:00:00,13.14,0.34301521438450905
2023-01-11 13:00:00,10.25,0.2630705394190872
2023-01-11 14:00:00,19.82,0.5278008298755187
2023-01-11 15:00:00,14.190000000000001,0.372060857538036
2023-01-11 16:00:00,17.53,0.4644536652835409
2023-01-11 17:00:00,14.690000000000001,0.3858921161825727
2023-01-11 18:00:00,23.64,0.6334716459197788
2023-01-11 19:00:00,17.15,0.45394190871369294
2023-01-11 20:00:00,10.95,0.28243430152143845
2023-01-11 21:00:00,9.8,0.2506224066390042
2023-01-11 22:00:00,11.22,0.2899031811894883
2023-01-11 23:00:00,14.25,0.3737206085753804
2023-01-12 00:00:00,11.43,0.2957123098201937
2023-01-12 01:00:00,13.49,0.3526970954356847
2023-01-12 02:00:00,6.67,0.1640387275242047
2023-01-12 03:00:00,18.18,0.48243430152143846
2023-01-12 04:00:00,4.61,0.10705394190871372
2023-01-12 05:00:00,15.8,0.41659751037344406
2023-01-12 06:00:00,16.9,0.44702627939142464
2023-01-12 07:00:00,13.629999999999999,0.3565698478561549
2023-01-12 08:00:00,24.64,0.661134163208852
2023-01-12 09:00:00,12.39,0.3222683264177041
2023-01-12 10:00:00,13.36,0.34910096818810515
2023-01-12 11:00:00,10.13,0.2597510373443984
2023-01-12 12:00:00,12.74,0.3319502074688797
2023-01-12 13:00:00,16.81,0.44453665283540805
2023-01-12 14:00:00,18.64,0.49515905947441224
2023-01-12 15:00:00,3.84,0.08575380359612726
2023-01-12 16:00:00,11.59,0.3001383125864454
2023-01-12 17:00:00,14.05,0.3681881051175658
2023-01-12 18:00:00,16.12,0.42544951590594754
2023-01-12 19:00:00,11.74,0.3042876901798064
2023-01-12 20:00:00,15.66,0.41272475795297375
2023-01-12 21:00:00,7.83,0.19612724757952973
2023-01-12 22:00:00,12.87,0.3355463347164592
2023-01-12 23:00:00,22.9,0.6130013831258644
2023-01-13 00:00:00,12.7,0.3308437067773168
2023-01-13 01:00:00,8.6,0.2174273858921162
2023-01-13 02:00:00,15.05,0.3958506224066391
2023-01-13 03:00:00,12.89,0.33609958506224075
2023-01-13 04:00:00,13.42,0.35076071922544955
2023-01-13 05:00:00,7.840000000000001,0.1964038727524205
2023-01-13 06:00:00,7.07,0.17510373443983404
2023-01-13 07:00:00,17.82,0.4724757952973721
2023-01-13 08:00:00,10.120000000000001,0.2594744121715077
2023-01-13 09:00:00,10.15,0.2603042876901799
2023-01-13 10:00:00,11.53,0.298478561549101
2023-01-13 11:00:00,17.89,0.4744121715076073
2023-01-13 12:00:00,11.55,0.2990318118948825
2023-01-13 13:00:00,12.27,0.31894882434301525
2023-01-13 14:00:00,19.68,0.5239280774550484
2023-01-13 15:00:00,15.49,0.4080221300138313
2023-01-13 16:00:00,19.79,0.5269709543568465
2023-01-13 17:00:00,10.08,0.2583679114799447
2023-01-13 18:00:00,14.28,0.3745504840940526
2023-01-13 19:00:00,16.98,0.44923928077455055
2023-01-13 20:00:00,20.2,0.5383125864453665
2023-01-13 21:00:00,2.38,0.04536652835408023
2023-01-13 22:00:00,7.83,0.19612724757952973
2023-01-13 23:00:00,13.21,0.3449515905947442
2023-01-14 00:00:00,11.600000000000001,0.3004149377593362
2023-01-14 01:00:00,8.28,0.2085753803596127
2023-01-14 02:00:00,11.870000000000001,0.30788381742738596
2023-01-14 03:00:00,14.959999999999999,0.39336099585062245
2023-01-14 04:00:00,11.37,0.29405255878284925
2023-01-14 05:00:00,15.08,0.39668049792531124
2023-01-14 06:00:00,11.67,0.30235131396957127
2023-01-14 07:00:00,13.17,0.34384508990318124
2023-01-14 08:00:00,14.0,0.36680497925311206
2023-01-14 09:00:00,8.74,0.22130013831258646
2023-01-14 10:00:00,20.1,0.5355463347164593
2023-01-14 11:00:00,13.64,0.3568464730290457
2023-01-14 12:00:00,23.64,0.6334716459197788
2023-01-14 13:00:00,15.46,0.4071922544951591
2023-01-14 14:00:00,20.28,0.5405255878284925
2023-01-14 15:00:00,8.63,0.2182572614107884
2023-01-14 16:00:00,5.27,0.12531120331950207
2023-01-14 17:00:00,7.05,0.17455048409405255
2023-01-14 18:00:00,18.19,0.4827109266943293
2023-01-14 19:00:00,9.9,0.2533886583679115
2023-01-14 20:00:00,8.06,0.20248962655601663
2023-01-14 21:00:00,8.14,0.20470262793914248
2023-01-14 22:00:00,21.24,0.5670816044260027
2023-01-14 23:00:00,10.64,0.2738589211618258
2023-01-15 00:00:00,11.98,0.310926694329184
2023-01-15 01:00:00,17.07,0.45172890733056714
2023-01-15 02:00:00,17.47,0.4627939142461964
2023-01-15 03:00:00,7.1,0.1759336099585062
2023-01-15 04:00:00,7.64,0.1908713692946058
2023-01-15 05:00:00,5.92,0.14329183955739971
2023-01-15 06:00:00,12.88,0.33582295988935
2023-01-15 07:00:00,10.77,0.27745504840940527
2023-01-15 08:00:00,9.58,0.244536652835408
2023-01-15 09:00:00,20.59,0.5491009681881052
2023-01-15 10:00:00,12.68,0.3302904564315353
2023-01-15 11:00:00,9.74,0.24896265560165978
2023-01-15 12:00:00,5.4,0.12890733056708162
2023-01-15 13:00:00,16.17,0.4268326417704012
2023-01-15 14:00:00,18.88,0.5017980636237898
2023-01-15 15:00:00,9.51,0.2426002766251729
2023-01-15 16:00:00,20.56,0.5482710926694329
2023-01-15 17:00:00,10.07,0.25809128630705397
2023-01-15 18:00:00,10.05,0.25753803596127256
2023-01-15 19:00:00,11.07,0.2857538035961273
2023-01-15 20:00:00,9.65,0.2464730290456432
2023-01-15 21:00:00,15.48,0.4077455048409406
2023-01-15 22:00:00,20.05,0.5341632088520055
2023-01-15 23:00:00,22.11,0.5911479944674966
2023-01-16 00:00:00,9.6,0.24508990318118948
2023-01-16 01:00:00,17.97,0.4766251728907331
2023-01-16 02:00:00,6.94,0.17150760719225452
2023-01-16 03:00:00,15.44,0.40663900414937765
2023-01-16 04:00:00,19.68,0.5239280774550484
2023-01-16 05:00:00,11.65,0.3017980636237898
2023-01-16 06:00:00,13.58,0.3551867219917013
2023-01-16 07:00:00,30.42,0.8210235131396958
2023-01-16 08:00:00,13.17,0.34384508990318124
2023-01-16 09:00:00,14.44,0.37897648686030433
2023-01-16 10:00:00,9.84,0.25172890733056713
2023-01-16 11:00:00,10.28,0.26390041493775934
2023-01-16 12:00:00,19.52,0.5195020746887967
2023-01-16 13:00:00,13.58,0.3551867219917013
2023-01-16 14:00:00,6.79,0.16735822959889352
2023-01-16 15:00:00,10.61,0.27302904564315356
2023-01-16 16:00:00,18.13,0.4810511756569848
2023-01-16 17:00:00,10.29,0.2641770401106501
2023-01-16 18:00:00,5.26,0.12503457814661134
2023-01-16 19:00:00,15.61,0.4113416320885201
2023-01-16 20:00:00,5.9,0.14273858921161828
2023-01-16 21:00:00,19.69,0.5242047026279392
2023-01-16 22:00:00,13.37,0.3493775933609959
2023-01-16 23:00:00,8.01,0.20110650069156294
2023-01-17 00:00:00,13.36,0.34910096818810515
2023-01-17 01:00:00,11.3,0.2921161825726142
2023-01-17 02:00:00,9.68,0.24730290456431533
2023-01-17 03:00:00,16.76,0.44315352697095445
2023-01-17 04:00:00,8.77,0.22213001383125863
2023-01-17 05:00:00,9.56,0.2439834024896266
2023-01-17 06:00:00,10.129999999999999,0.25975103734439836
2023-01-17 07:00:00,11.69,0.30290456431535273
2023-01-17 08:00:00,22.45,0.6005532503457814
2023-01-17 09:00:00,19.05,0.5065006915629322
2023-01-17 10:00:00,12.44,0.3236514522821577
2023-01-17 11:00:00,9.25,0.23540802213001386
2023-01-17 12:00:00,8.299999999999999,0.20912863070539417
2023-01-17 13:00:00,9.18,0.23347164591977868
2023-01-17 14:00:00,10.34,0.2655601659751038
2023-01-17 15:00:00,6.02,0.14605809128630703
2023-01-17 16:00:00,11.74,0.3042876901798064
2023-01-17 17:00:00,10.41,0.2674965421853389
2023-01-17 18:00:00,24.05,0.6448132780082988
2023-01-17 19:00:00,12.41,0.32282157676348555
2023-01-17 20:00:00,9.57,0.24426002766251728
2023-01-17 21:00:00,20.91,0.5579529737206086
2023-01-17 22:00:00,18.88,0.5017980636237898
2023-01-17 23:00:00,10.1,0.25892116182572616
2023-01-18 00:00:00,11.08,0.286030428769018
2023-01-18 01:00:00,11.28,0.29156293222683266
2023-01-18 02:00:00,13.01,0.3394190871369295
2023-01-18 03:00:00,13.93,0.36486860304287694
2023-01-18 04:00:00,19.19,0.5103734439834026
2023-01-18 05:00:00,7.38,0.18367911479944676
2023-01-18 06:00:00,13.530000000000001,0.35380359612724765
2023-01-18 07:00:00,7.57,0.1889349930843707
2023-01-18 08:00:00,16.07,0.4240663900414938
2023-01-18 09:00:00,11.69,0.30290456431535273
2023-01-18 10:00:00,12.39,0.3222683264177041
2023-01-18 11:00:00,10.82,0.278838174273859
2023-01-18 12:00:00,12.71,0.3311203319502075
2023-01-18 13:00:00,15.59,0.41078838174273863
2023-01-18 14:00:00,7.59,0.18948824343015214
2023-01-18 15:00:00,16.18,0.4271092669432919
2023-01-18 16:00:00,12.92,0.3369294605809129
2023-01-18 17:00:00,20.86,0.5565698478561549
2023-01-18 18:00:00,8.799999999999999,0.22295988934993083
2023-01-18 19:00:00,16.85,0.44564315352697104
2023-01-18 20:00:00,9.65,0.2464730290456432
2023-01-18 21:00:00,13.34,0.3485477178423237
2023-01-18 22:00:00,8.54,0.21576763485477177
2023-01-18 23:00:00,14.39,0.37759336099585067
2023-01-19 00:00:00,5.18,0.12282157676348547
2023-01-19 01:00:00,13.68,0.35795297372060864
2023-01-19 02:00:00,13.95,0.3654218533886584
2023-01-19 03:00:00,13.61,0.35601659751037346
2023-01-19 04:00:00,6.09,0.1479944674965422
2023-01-19 05:00:00,13.78,0.36071922544951596
2023-01-19 06:00:00,11.5,0.2976486860304288
2023-01-19 07:00:00,7.279999999999999,0.18091286307053941
2023-01-19 08:00:00,6.67,0.1640387275242047
2023-01-19 09:00:00,15.950000000000001,0.42074688796680504
2023-01-19 10:00:00,12.51,0.3255878284923929
2023-01-19 11:00:00,9.56,0.2439834024896266
2023-01-19 12:00:00,15.93,0.4201936376210236
2023-01-19 13:00:00,7.659999999999999,0.19142461964038726
2023-01-19 14:00:00,12.82,0.33416320885200557
2023-01-19 15:00:00,13.84,0.36237897648686035
2023-01-19 16:00:00,15.74,0.41493775933609967
2023-01-19 17:00:00,7.5,0.18699861687413555
2023-01-19 18:00:00,20.64,0.5504840940525588
2023-01-19 19:00:00,14.65,0.38478561549100976
2023-01-19 20:00:00,3.51,0.07662517289073306
2023-01-19 21:00:00,12.95,0.3377593360995851
2023-01-19 22:00:00,12.08,0.31369294605809134
2023-01-19 23:00:00,16.58,0.43817427385892116
2023-01-20 00:00:00,17.39,0.4605809128630706
2023-01-20 01:00:00,12.51,0.3255878284923929
2023-01-20 02:00:00,11.33,0.2929460580912864
2023-01-20 03:00:00,10.57,0.27192254495159063
2023-01-20 04:00:00,14.629999999999999,0.38423236514522824
2023-01-20 05:00:00,16.92,0.4475795297372062
2023-01-20 06:00:00,13.26,0.34633471645919783
2023-01-20 07:00:00,15.04,0.3955739972337483
2023-01-20 08:00:00,15.040000000000001,0.39557399723374836
2023-01-20 09:00:00,15.25,0.40138312586445374
2023-01-20 10:00:00,22.42,0.5997233748271094
2023-01-20 11:00:00,9.41,0.23983402489626557
2023-01-20 12:00:00,4.59,0.10650069156293222
2023-01-20 13:00:00,9.42,0.2401106500691563
2023-01-20 14:00:00,21.48,0.5737206085753804
2023-01-20 15:00:00,13.42,0.35076071922544955
2023-01-20 16:00:00,9.18,0.23347164591977868
2023-01-20 17:00:00,12.88,0.33582295988935
2023-01-20 18:00:00,14.86,0.39059474412171513
2023-01-20 19:00:00,7.88,0.1975103734439834
2023-01-20 20:00:00,20.38,0.5432918395573997
2023-01-20 21:00:00,13.44,0.351313969571231
2023-01-20 22:00:00,19.38,0.5156293222683264
2023-01-20 23:00:00,9.05,0.2298755186721992
2023-01-21 00:00:00,11.48,0.29709543568464736
2023-01-21 01:00:00,9.29,0.23651452282157673
2023-01-21 02:00:00,13.6,0.3557399723374827
2023-01-21 03:00:00,3.33,0.07164591977869987
2023-01-21 04:00:00,13.65,0.35712309820193644
2023-01-21 05:00:00,9.16,0.23291839557399727
2023-01-21 06:00:00,20.1,0.5355463347164593
2023-01-21 07:00:00,5.739999999999999,0.1383125864453665
2023-01-21 08:00:00,17.97,0.4766251728907331
2023-01-21 09:00:00,12.0,0.3114799446749655
2023-01-21 10:00:00,13.52,0.35352697095435687
2023-01-21 11:00:00,10.14,0.26002766251728915
2023-01-21 12:00:00,17.27,0.4572614107883818
2023-01-21 13:00:00,20.88,0.5571230982019364
2023-01-21 14:00:00,13.48,0.352420470262794
2023-01-21 15:00:00,16.66,0.44038727524204707
2023-01-21 16:00:00,7.72,0.19308437067773168
2023-01-21 17:00:00,19.48,0.5183955739972338
2023-01-21 18:00:00,15.52,0.4088520055325035
2023-01-21 19:00:00,9.41,0.23983402489626557
2023-01-21 20:00:00,17.25,0.4567081604426003
2023-01-21 21:00:00,13.27,0.34661134163208857
2023-01-21 22:00:00,2.45,0.047302904564315365
2023-01-21 23:00:00,10.06,0.25781466113416324
2023-01-22 00:00:00,15.9,0.4193637621023514
2023-01-22 01:00:00,21.19,0.5656984785615492
2023-01-22 02:00:00,16.24,0.42876901798063627
2023-01-22 03:00:00,15.94,0.4204702627939143
2023-01-22 04:00:00,16.23,0.4284923928077456
2023-01-22 05:00:00,24.73,0.6636237897648687
2023-01-22 06:00:00,10.25,0.2630705394190872
2023-01-22 07:00:00,10.52,0.27053941908713697
2023-01-22 08:00:00,22.55,0.6033195020746889
2023-01-22 09:00:00,12.56,0.32697095435684653
2023-01-22 10:00:00,18.810000000000002,0.4998616874135548
2023-01-22 11:00:00,11.46,0.2965421853388659
2023-01-22 12:00:00,8.47,0.21383125864453667
2023-01-22 13:00:00,11.77,0.3051175656984786
2023-01-22 14:00:00,15.61,0.4113416320885201
2023-01-22 15:00:00,16.64,0.4398340248962656
2023-01-22 16:00:00,17.03,0.4506224066390042
2023-01-22 17:00:00,14.54,0.38174273858921165
2023-01-22 18:00:00,18.66,0.4957123098201937
2023-01-22 19:00:00,9.27,0.23596127247579532
2023-01-22 20:00:00,15.23,0.4008298755186723
2023-01-22 21:00:00,5.45,0.13029045643153528
2023-01-22 22:00:00,9.78,0.2500691562932227
2023-01-22 23:00:00,9.82,0.25117565698478567
2023-01-23 00:00:00,12.29,0.3195020746887967
