Timestamp,hour,day,month,day_of_week,lag_1,lag_2,lag_3,rolling_mean_3,rolling_mean_6,Energy_Scaled
2023-01-04 13:00:00,13,4,1,2,0.5150760719225449,0.4069156293222684,0.3106500691562933,0.3654218533886584,0.36934071000461044,0.1742738589211618
2023-01-04 14:00:00,14,4,1,2,0.1742738589211618,0.5150760719225449,0.4069156293222684,0.38552328261871827,0.4027662517289074,0.4672199170124481
2023-01-04 15:00:00,15,4,1,2,0.4672199170124481,0.1742738589211618,0.5150760719225449,0.33729829414476714,0.3740894421392347,0.3704011065006916
2023-01-04 16:00:00,16,4,1,2,0.3704011065006916,0.4672199170124481,0.1742738589211618,0.3735361917934532,0.3694790225910558,0.2829875518672199
2023-01-04 17:00:00,17,4,1,2,0.2829875518672199,0.3704011065006916,0.4672199170124481,0.26878745965882894,0.32715537113877363,0.1529737206085753
2023-01-04 18:00:00,18,4,1,2,0.1529737206085753,0.2829875518672199,0.3704011065006916,0.22222222222222218,0.27976025818349465,0.2307053941908713
2023-01-04 19:00:00,19,4,1,2,0.2307053941908713,0.1529737206085753,0.2829875518672199,0.24260027662517283,0.308068234209313,0.344121715076072
2023-01-04 20:00:00,20,4,1,2,0.344121715076072,0.2307053941908713,0.1529737206085753,0.3642231443061319,0.3165053019824804,0.5178423236514523
2023-01-04 21:00:00,21,4,1,2,0.5178423236514523,0.344121715076072,0.2307053941908713,0.41401567542646384,0.318118948824343,0.3800829875518672
2023-01-04 22:00:00,22,4,1,2,0.3800829875518672,0.5178423236514523,0.344121715076072,0.4541263254956201,0.34836330106039654,0.4644536652835409
2023-01-04 23:00:00,23,4,1,2,0.4644536652835409,0.3800829875518672,0.5178423236514523,0.46380820654679583,0.41401567542646384,0.5468879668049793
2023-01-05 00:00:00,0,5,1,3,0.5468879668049793,0.4644536652835409,0.3800829875518672,0.45191332411249435,0.43296449976947904,0.3443983402489627
2023-01-05 01:00:00,1,5,1,3,0.3443983402489627,0.5468879668049793,0.4644536652835409,0.36366989396035043,0.4088981097279853,0.1997233748271092
2023-01-05 02:00:00,2,5,1,3,0.1997233748271092,0.3443983402489627,0.5468879668049793,0.27514983863531584,0.3694790225910558,0.2813278008298756
2023-01-05 03:00:00,3,5,1,3,0.2813278008298756,0.1997233748271092,0.3443983402489627,0.2852005532503458,0.36855693868142003,0.3745504840940526
2023-01-05 04:00:00,4,5,1,3,0.3745504840940526,0.2813278008298756,0.1997233748271092,0.2902720147533426,0.3269709543568465,0.2149377593360996
2023-01-05 05:00:00,5,5,1,3,0.2149377593360996,0.3745504840940526,0.2813278008298756,0.3848778238819734,0.3300138312586446,0.5651452282157677
2023-01-05 06:00:00,6,5,1,3,0.5651452282157677,0.2149377593360996,0.3745504840940526,0.3321346242508069,0.30866758875057637,0.2163208852005533
2023-01-05 07:00:00,7,5,1,3,0.2163208852005533,0.5651452282157677,0.2149377593360996,0.3920700783771324,0.3411710465652375,0.3947441217150761
2023-01-05 08:00:00,8,5,1,3,0.3947441217150761,0.2163208852005533,0.5651452282157677,0.24684186260949748,0.3158598432457354,0.129460580912863
2023-01-05 09:00:00,9,5,1,3,0.129460580912863,0.3947441217150761,0.2163208852005533,0.23955739972337484,0.28584601198709086,0.1944674965421853
2023-01-05 10:00:00,10,5,1,3,0.1944674965421853,0.129460580912863,0.3947441217150761,0.21097279852466577,0.30152143845089907,0.3089903181189489
2023-01-05 11:00:00,11,5,1,3,0.3089903181189489,0.1944674965421853,0.129460580912863,0.3230982019363763,0.2849700322729369,0.4658367911479945
2023-01-05 12:00:00,12,5,1,3,0.4658367911479945,0.3089903181189489,0.1944674965421853,0.403503918856616,0.32153065928999536,0.4356846473029045
2023-01-05 13:00:00,13,5,1,3,0.4356846473029045,0.4658367911479945,0.3089903181189489,0.4963577685569387,0.35366528354080223,0.587551867219917
2023-01-05 14:00:00,14,5,1,3,0.587551867219917,0.4356846473029045,0.4658367911479945,0.4963577685569387,0.4097279852466575,0.4658367911479946
2023-01-05 15:00:00,15,5,1,3,0.4658367911479946,0.587551867219917,0.4356846473029045,0.5207929921622868,0.46214845550945144,0.5089903181189488
2023-01-05 16:00:00,16,5,1,3,0.5089903181189488,0.4658367911479946,0.587551867219917,0.36726602120792995,0.4318118948824343,0.1269709543568464
2023-01-05 17:00:00,17,5,1,3,0.1269709543568464,0.5089903181189488,0.4658367911479946,0.3383125864453665,0.4173351775011526,0.3789764868603043
2023-01-05 18:00:00,18,5,1,3,0.3789764868603043,0.1269709543568464,0.5089903181189488,0.32337482710926696,0.4220839096357769,0.4641770401106501
2023-01-05 19:00:00,19,5,1,3,0.4641770401106501,0.3789764868603043,0.1269709543568464,0.3763946519133241,0.37183033656062703,0.286030428769018
2023-01-05 20:00:00,20,5,1,3,0.286030428769018,0.4641770401106501,0.3789764868603043,0.4889810972798525,0.4136468418626095,0.7167358229598894
2023-01-05 21:00:00,21,5,1,3,0.7167358229598894,0.286030428769018,0.4641770401106501,0.48704472106961744,0.4052097740894422,0.4583679114799448
2023-01-05 22:00:00,22,5,1,3,0.4583679114799448,0.7167358229598894,0.286030428769018,0.474043337943753,0.42521899492853854,0.2470262793914246
2023-01-05 23:00:00,23,5,1,3,0.2470262793914246,0.4583679114799448,0.7167358229598894,0.3381281696634395,0.41355463347164595,0.3089903181189489
2023-01-06 00:00:00,0,6,1,4,0.3089903181189489,0.2470262793914246,0.4583679114799448,0.33434762563393267,0.41069617335177505,0.4470262793914246
2023-01-06 01:00:00,1,6,1,4,0.4470262793914246,0.3089903181189489,0.2470262793914246,0.30318118948824346,0.38861226371599816,0.1535269709543568
2023-01-06 02:00:00,2,6,1,4,0.1535269709543568,0.4470262793914246,0.3089903181189489,0.39317657906869524,0.36565237436606735,0.5789764868603043
2023-01-06 03:00:00,3,6,1,4,0.5789764868603043,0.1535269709543568,0.4470262793914246,0.37372060857538036,0.35403411710465643,0.3886583679114799
2023-01-06 04:00:00,4,6,1,4,0.3886583679114799,0.5789764868603043,0.1535269709543568,0.4529276164130936,0.3780544029506685,0.3911479944674966
2023-01-06 05:00:00,5,6,1,4,0.3911479944674966,0.3886583679114799,0.5789764868603043,0.35398801290917475,0.373582295988935,0.2821576763485477
2023-01-06 06:00:00,6,6,1,4,0.2821576763485477,0.3911479944674966,0.3886583679114799,0.32346703550023054,0.3485938220378055,0.2970954356846473
2023-01-06 07:00:00,7,6,1,4,0.2970954356846473,0.2821576763485477,0.3911479944674966,0.25947441217150763,0.3562010142923006,0.1991701244813278
2023-01-06 08:00:00,8,6,1,4,0.1991701244813278,0.2970954356846473,0.2821576763485477,0.29165514061779624,0.3228215767634855,0.3786998616874136
2023-01-06 09:00:00,9,6,1,4,0.3786998616874136,0.1991701244813278,0.2970954356846473,0.26279391424619636,0.2931304748732135,0.2105117565698478
2023-01-06 10:00:00,10,6,1,4,0.2105117565698478,0.3786998616874136,0.1991701244813278,0.39787920700783763,0.32867680958967266,0.6044260027662517
2023-01-06 11:00:00,11,6,1,4,0.6044260027662517,0.2105117565698478,0.3786998616874136,0.329460580912863,0.3105578607653296,0.1734439834024896
2023-01-06 12:00:00,12,6,1,4,0.1734439834024896,0.6044260027662517,0.2105117565698478,0.35693868142000923,0.30986629783310277,0.2929460580912864
2023-01-06 13:00:00,13,6,1,4,0.2929460580912864,0.1734439834024896,0.6044260027662517,0.2971876440756109,0.34753342554172423,0.4251728907330567
2023-01-06 14:00:00,14,6,1,4,0.4251728907330567,0.2929460580912864,0.1734439834024896,0.3296449976947902,0.32955278930382664,0.2708160442600277
2023-01-06 15:00:00,15,6,1,4,0.2708160442600277,0.4251728907330567,0.2929460580912864,0.29248501613646843,0.32471184877823883,0.1814661134163208
2023-01-06 16:00:00,16,6,1,4,0.1814661134163208,0.2708160442600277,0.4251728907330567,0.24481327800829875,0.2710004610419548,0.2821576763485477
2023-01-06 17:00:00,17,6,1,4,0.2821576763485477,0.1814661134163208,0.2708160442600277,0.2645458736745044,0.2970954356846473,0.3300138312586446
2023-01-06 18:00:00,18,6,1,4,0.3300138312586446,0.2821576763485477,0.1814661134163208,0.3558321807284463,0.32415859843245737,0.4553250345781466
2023-01-06 19:00:00,19,6,1,4,0.4553250345781466,0.3300138312586446,0.2821576763485477,0.3177501152604887,0.2812816966343937,0.1679114799446749
2023-01-06 20:00:00,20,6,1,4,0.1679114799446749,0.4553250345781466,0.3300138312586446,0.38930382664822494,0.3269248501613647,0.5446749654218533
2023-01-06 21:00:00,21,6,1,4,0.5446749654218533,0.1679114799446749,0.4553250345781466,0.280774550484094,0.31830336560627015,0.1297372060857538
2023-01-06 22:00:00,22,6,1,4,0.1297372060857538,0.5446749654218533,0.1679114799446749,0.42941447671738125,0.373582295988935,0.6138312586445367
2023-01-06 23:00:00,23,6,1,4,0.6138312586445367,0.1297372060857538,0.5446749654218533,0.39917012448132777,0.3942369755647763,0.4539419087136929
2023-01-07 00:00:00,0,7,1,5,0.4539419087136929,0.6138312586445367,0.1297372060857538,0.45311203319502075,0.3669432918395574,0.2915629322268326
2023-01-07 01:00:00,1,7,1,5,0.2915629322268326,0.4539419087136929,0.6138312586445367,0.33112033195020746,0.38026740433379436,0.2478561549100968
2023-01-07 02:00:00,2,7,1,5,0.2478561549100968,0.2915629322268326,0.4539419087136929,0.3228215767634855,0.36099585062240663,0.429045643153527
2023-01-07 03:00:00,3,7,1,5,0.429045643153527,0.2478561549100968,0.2915629322268326,0.28593822037805444,0.3695251267865376,0.1809128630705394
2023-01-07 04:00:00,4,7,1,5,0.1809128630705394,0.429045643153527,0.2478561549100968,0.36284001844167824,0.34698017519594276,0.4785615491009682
2023-01-07 05:00:00,5,7,1,5,0.4785615491009682,0.1809128630705394,0.429045643153527,0.4145689257722453,0.3686952512678654,0.5842323651452282
2023-01-07 06:00:00,6,7,1,5,0.5842323651452282,0.4785615491009682,0.1809128630705394,0.4890733056708161,0.38750576302443523,0.4044260027662518
2023-01-07 07:00:00,7,7,1,5,0.4044260027662518,0.5842323651452282,0.4785615491009682,0.4566159520516367,0.4097279852466575,0.3811894882434302
2023-01-07 08:00:00,8,7,1,5,0.3811894882434302,0.4044260027662518,0.5842323651452282,0.4165053019824804,0.41553711387736286,0.4639004149377593
2023-01-07 09:00:00,9,7,1,5,0.4639004149377593,0.3811894882434302,0.4044260027662518,0.4190871369294606,0.4540802213001383,0.4121715076071923
2023-01-07 10:00:00,10,7,1,5,0.4121715076071923,0.4639004149377593,0.3811894882434302,0.4577224527431996,0.45716920239741815,0.4970954356846473
2023-01-07 11:00:00,11,7,1,5,0.4970954356846473,0.4121715076071923,0.4639004149377593,0.3852466574458276,0.40087597971415395,0.2464730290456432
2023-01-07 12:00:00,12,7,1,5,0.2464730290456432,0.4970954356846473,0.4121715076071923,0.31931765790686956,0.3692023974181651,0.2143845089903181
2023-01-07 13:00:00,13,7,1,5,0.2143845089903181,0.2464730290456432,0.4970954356846473,0.32171507607192257,0.3897187644075611,0.5042876901798063
2023-01-07 14:00:00,14,7,1,5,0.5042876901798063,0.2143845089903181,0.2464730290456432,0.3763946519133241,0.3808206546795758,0.4105117565698479
2023-01-07 15:00:00,15,7,1,5,0.4105117565698479,0.5042876901798063,0.2143845089903181,0.45357307514983863,0.3864453665283541,0.4459197786998617
2023-01-07 16:00:00,16,7,1,5,0.4459197786998617,0.4105117565698479,0.5042876901798063,0.4372521899492854,0.379483633010604,0.4553250345781466
2023-01-07 17:00:00,17,7,1,5,0.4553250345781466,0.4459197786998617,0.4105117565698479,0.42047026279391425,0.39843245735361926,0.3601659751037345
2023-01-07 18:00:00,18,7,1,5,0.3601659751037345,0.4553250345781466,0.4459197786998617,0.44416781927155374,0.4488704472106962,0.5170124481327801
2023-01-07 19:00:00,19,7,1,5,0.5170124481327801,0.3601659751037345,0.4553250345781466,0.4374366067312126,0.437344398340249,0.4351313969571231
2023-01-07 20:00:00,20,7,1,5,0.4351313969571231,0.5170124481327801,0.3601659751037345,0.4821576763485478,0.451313969571231,0.49432918395574
2023-01-07 21:00:00,21,7,1,5,0.49432918395574,0.4351313969571231,0.5170124481327801,0.4692485016136469,0.45670816044260026,0.4782849239280775
2023-01-07 22:00:00,22,7,1,5,0.4782849239280775,0.49432918395574,0.4351313969571231,0.4083909635776856,0.42291378515444905,0.2525587828492393
2023-01-07 23:00:00,23,7,1,5,0.2525587828492393,0.4782849239280775,0.49432918395574,0.36846473029045645,0.4253112033195021,0.3745504840940526
2023-01-08 00:00:00,0,8,1,6,0.3745504840940526,0.2525587828492393,0.4782849239280775,0.29774089442139234,0.3834946980175196,0.2661134163208852
2023-01-08 01:00:00,1,8,1,6,0.2661134163208852,0.3745504840940526,0.2525587828492393,0.2816044260027663,0.34499769479022596,0.204149377593361
2023-01-08 02:00:00,2,8,1,6,0.204149377593361,0.2661134163208852,0.3745504840940526,0.2868603042876902,0.3276625172890733,0.3903181189488244
2023-01-08 03:00:00,3,8,1,6,0.3903181189488244,0.204149377593361,0.2661134163208852,0.2886122637159982,0.29317657906869526,0.2713692946058091
2023-01-08 04:00:00,4,8,1,6,0.2713692946058091,0.3903181189488244,0.204149377593361,0.30327339787920704,0.29243891194098665,0.2481327800829876
2023-01-08 05:00:00,5,8,1,6,0.2481327800829876,0.2713692946058091,0.3903181189488244,0.3706777316735823,0.32876901798063624,0.5925311203319502
2023-01-08 06:00:00,6,8,1,6,0.5925311203319502,0.2481327800829876,0.2713692946058091,0.3900414937759337,0.33932687874596595,0.3294605809128631
2023-01-08 07:00:00,7,8,1,6,0.3294605809128631,0.5925311203319502,0.2481327800829876,0.41641309359151685,0.3598432457353619,0.3272475795297372
2023-01-08 08:00:00,8,8,1,6,0.3272475795297372,0.3294605809128631,0.5925311203319502,0.31129552789303827,0.34098662978331024,0.2771784232365145
2023-01-08 09:00:00,9,8,1,6,0.2771784232365145,0.3272475795297372,0.3294605809128631,0.30327339787920704,0.34665744582757035,0.3053941908713694
2023-01-08 10:00:00,10,8,1,6,0.3053941908713694,0.2771784232365145,0.3272475795297372,0.2479483633010604,0.3321807284462886,0.1612724757952973
2023-01-08 11:00:00,11,8,1,6,0.1612724757952973,0.3053941908713694,0.2771784232365145,0.3076994006454587,0.3094974642692485,0.4564315352697095
2023-01-08 12:00:00,12,8,1,6,0.4564315352697095,0.1612724757952973,0.3053941908713694,0.4112494236975564,0.35726141078838175,0.6160442600276625
2023-01-08 13:00:00,13,8,1,6,0.6160442600276625,0.4564315352697095,0.1612724757952973,0.4618718303365606,0.3549100968188105,0.3131396957123098
2023-01-08 14:00:00,14,8,1,6,0.3131396957123098,0.6160442600276625,0.4564315352697095,0.4396496081143384,0.3736745043798986,0.3897648686030429
2023-01-08 15:00:00,15,8,1,6,0.3897648686030429,0.3131396957123098,0.6160442600276625,0.35408022130013833,0.38266482249884737,0.3593360995850623
2023-01-08 16:00:00,16,8,1,6,0.3593360995850623,0.3897648686030429,0.3131396957123098,0.396957123098202,0.4294144767173813,0.4417704011065008
2023-01-08 17:00:00,17,8,1,6,0.4417704011065008,0.3593360995850623,0.3897648686030429,0.3435684647302905,0.3916090364223144,0.2295988934993084
2023-01-08 18:00:00,18,8,1,6,0.2295988934993084,0.4417704011065008,0.3593360995850623,0.37344398340248963,0.36376210235131395,0.4489626556016597
2023-01-08 19:00:00,19,8,1,6,0.4489626556016597,0.2295988934993084,0.4417704011065008,0.3064084831719686,0.3516828031350853,0.2406639004149377
2023-01-08 20:00:00,20,8,1,6,0.2406639004149377,0.4489626556016597,0.2295988934993084,0.37667127708621484,0.36011987090825265,0.440387275242047
2023-01-08 21:00:00,21,8,1,6,0.440387275242047,0.2406639004149377,0.4489626556016597,0.2789303826648225,0.32618718303365607,0.1557399723374827
2023-01-08 22:00:00,22,8,1,6,0.1557399723374827,0.440387275242047,0.2406639004149377,0.31055786076532965,0.30848317196864916,0.3355463347164593
